Catalogue No,Unit no,Song no,note sequence,note types,,,,,,,,,,,,,,,,,,,,,
,5,63,kbkqkb,k,b,k,q,k,b,,,,,,,,,,,,,,,,
,5,64,ssss,s,s,s,s,,,,,,,,,,,,,,,,,,
,5,65,ssss,s,s,s,s,,,,,,,,,,,,,,,,,,
,5,66,ssss,s,s,s,s,,,,,,,,,,,,,,,,,,
,5,67,ssss,s,s,s,s,,,,,,,,,,,,,,,,,,
ML150927601,6,68,uuuuuuuu,u,u,u,u,u,u,u,u,,,,,,,,,,,,,,
,6,69,uuuuuuuu,u,u,u,u,u,u,u,u,,,,,,,,,,,,,,
,6,70,uuuuuu,u,u,u,u,u,u,,,,,,,,,,,,,,,,
,6,71,uuuuuu,u,u,u,u,u,u,,,,,,,,,,,,,,,,
,6,72,uuuuuuuu,u,u,u,u,u,u,u,u,,,,,,,,,,,,,,
,6,73,uuuuuu,u,u,u,u,u,u,,,,,,,,,,,,,,,,
,6,74,uuuuuu,u,u,u,u,u,u,,,,,,,,,,,,,,,,
ML150927551,6,75,uuuuuu,u,u,u,u,u,u,,,,,,,,,,,,,,,,
,6,76,uuuuuu,u,u,u,u,u,u,,,,,,,,,,,,,,,,
ML91854461,7,77,kkkkkkkkkkhhhh,k,k,k,k,k,k,k,k,k,k,h,h,h,h,,,,,,,,
,7,78,kkkkkkkkkkhhhh,k,k,k,k,k,k,k,k,k,k,h,h,h,h,,,,,,,,
ML91854451,7,79,kwwwww,k,w,w,w,w,w,,,,,,,,,,,,,,,,
,7,80,kkkkkkkkkhhhhh,k,k,k,k,k,k,k,k,k,h,h,h,h,h,,,,,,,,
ML91854441,7,81,wwww,w,w,w,w,,,,,,,,,,,,,,,,,,
,7,82,wwwww,w,w,w,w,w,,,,,,,,,,,,,,,,,
,7,83,wwwww,w,w,w,w,w,,,,,,,,,,,,,,,,,
ML50688851,8,84,xkykyky,x,k,y,k,y,k,y,,,,,,,,,,,,,,,
,8,85,xkykyky,x,k,y,k,y,k,y,,,,,,,,,,,,,,,
,8,86,xkykyky,x,k,y,k,y,k,y,,,,,,,,,,,,,,,
,8,87,xkykyky,x,k,y,k,y,k,y,,,,,,,,,,,,,,,
,8,88,xkykyky,x,k,y,k,y,k,y,,,,,,,,,,,,,,,
XC568215,9,89,kzkyyyy,k,z,k,y,y,y,y,,,,,,,,,,,,,,,
,9,90,kzkyyyy,k,z,k,y,y,y,y,,,,,,,,,,,,,,,
,9,91,kzkyyyy,k,z,k,y,y,y,y,,,,,,,,,,,,,,,
,9,92,kzkyyyy,k,z,k,y,y,y,y,,,,,,,,,,,,,,,
,9,93,kzkyyyy,k,z,k,y,y,y,y,,,,,,,,,,,,,,,
XC568214,9,94,kzkyyyy,k,z,k,y,y,y,y,,,,,,,,,,,,,,,
,9,95,kzkyyyy,k,z,k,y,y,y,y,,,,,,,,,,,,,,,
,9,96,kzkyyyy,k,z,k,y,y,y,y,,,,,,,,,,,,,,,
,9,97,kzkyyyy,k,z,k,y,y,y,y,,,,,,,,,,,,,,,
XC568213,9,98,xkykyk,x,k,y,k,y,k,,,,,,,,,,,,,,,,
,9,99,xkykyk,x,k,y,k,y,k,,,,,,,,,,,,,,,,
,9,100,xkykyk,x,k,y,k,y,k,,,,,,,,,,,,,,,,
,9,101,xkykyk,x,k,y,k,y,k,,,,,,,,,,,,,,,,
,9,102,xkykyk,x,k,y,k,y,k,,,,,,,,,,,,,,,,
,9,103,xkykyk,x,k,y,k,y,k,,,,,,,,,,,,,,,,
,9,104,xkykyk,x,k,y,k,y,k,,,,,,,,,,,,,,,,
,9,105,xkykyk,x,k,y,k,y,k,,,,,,,,,,,,,,,,
XC568216,9,106,xkykyky,x,k,y,k,y,k,y,,,,,,,,,,,,,,,
,9,107,xkykyky,x,k,y,k,y,k,y,,,,,,,,,,,,,,,
,9,108,xkykyky,x,k,y,k,y,k,y,,,,,,,,,,,,,,,
,9,109,xkykyky,x,k,y,k,y,k,y,,,,,,,,,,,,,,,
,9,110,xkykyky,x,k,y,k,y,k,y,,,,,,,,,,,,,,,
,9,111,xkykyky,x,k,y,k,y,k,y,,,,,,,,,,,,,,,
XC157924,10,112,rrrrrrr,r,r,r,r,r,r,r,,,,,,,,,,,,,,,
,10,113,rrrrrrr,r,r,r,r,r,r,r,,,,,,,,,,,,,,,
,10,114,rrrrrrr,r,r,r,r,r,r,r,,,,,,,,,,,,,,,
,10,115,rrrrrrr,r,r,r,r,r,r,r,,,,,,,,,,,,,,,
,10,116,rrrrrrr,r,r,r,r,r,r,r,,,,,,,,,,,,,,,
,10,117,rrrrrrr,r,r,r,r,r,r,r,,,,,,,,,,,,,,,
,10,118,rrrrrrr,r,r,r,r,r,r,r,,,,,,,,,,,,,,,
,10,119,rrrrrrr,r,r,r,r,r,r,r,,,,,,,,,,,,,,,
,10,120,rrrrrrr,r,r,r,r,r,r,r,,,,,,,,,,,,,,,
,10,121,rrrrrrr,r,r,r,r,r,r,r,,,,,,,,,,,,,,,
XC157923,10,122,rrrrrrr,r,r,r,r,r,r,r,,,,,,,,,,,,,,,
,10,123,rrrrrrr,r,r,r,r,r,r,r,,,,,,,,,,,,,,,
,10,124,rrrrrrr,r,r,r,r,r,r,r,,,,,,,,,,,,,,,
,10,125,rrrrrrr,r,r,r,r,r,r,r,,,,,,,,,,,,,,,
,10,126,rrrrrrr,r,r,r,r,r,r,r,,,,,,,,,,,,,,,
,10,127,rrrrrrr,r,r,r,r,r,r,r,,,,,,,,,,,,,,,
,10,128,rrrrrrr,r,r,r,r,r,r,r,,,,,,,,,,,,,,,
XC100928,11,129,etkeokez,e,t,k,e,o,k,e,z,,,,,,,,,,,,,,
,11,130,etkeokez,e,t,k,e,o,k,e,z,,,,,,,,,,,,,,
,11,131,etkeokez,e,t,k,e,o,k,e,z,,,,,,,,,,,,,,
XC79675,12,132,kkkzkkykkz,k,k,k,z,k,k,y,k,k,z,,,,,,,,,,,,
,12,133,kkkzkkykkz,k,k,k,z,k,k,y,k,k,z,,,,,,,,,,,,
XC79674,12,134,ssss,s,s,s,s,,,,,,,,,,,,,,,,,,
,12,135,ssss,s,s,s,s,,,,,,,,,,,,,,,,,,
,12,136,ssss,s,s,s,s,,,,,,,,,,,,,,,,,,
,12,137,ssss,s,s,s,s,,,,,,,,,,,,,,,,,,
,12,138,ssss,s,s,s,s,,,,,,,,,,,,,,,,,,
,12,139,ssss,s,s,s,s,,,,,,,,,,,,,,,,,,
,12,140,ssss,s,s,s,s,,,,,,,,,,,,,,,,,,
,12,141,ssss,s,s,s,s,,,,,,,,,,,,,,,,,,
XC79673,12,142,ssss,s,s,s,s,,,,,,,,,,,,,,,,,,
,12,143,ssss,s,s,s,s,,,,,,,,,,,,,,,,,,
,12,144,ssss,s,s,s,s,,,,,,,,,,,,,,,,,,
,12,145,ssss,s,s,s,s,,,,,,,,,,,,,,,,,,
,12,146,ssss,s,s,s,s,,,,,,,,,,,,,,,,,,
,12,147,ssss,s,s,s,s,,,,,,,,,,,,,,,,,,
,12,148,ssss,s,s,s,s,,,,,,,,,,,,,,,,,,
,12,149,ssss,s,s,s,s,,,,,,,,,,,,,,,,,,
,12,150,ssss,s,s,s,s,,,,,,,,,,,,,,,,,,
,12,151,ssss,s,s,s,s,,,,,,,,,,,,,,,,,,
XC79671,12,152,kkkzkkkykkkz,k,k,k,z,k,k,k,y,k,k,k,z,,,,,,,,,,
,12,153,kkkzkkykkkz,k,k,k,z,k,k,y,k,k,k,z,,,,,,,,,,,
,12,154,kkkzkkykkz,k,k,k,z,k,k,y,k,k,z,,,,,,,,,,,,
,12,155,kkkzkkykkz,k,k,k,z,k,k,y,k,k,z,,,,,,,,,,,,
,12,156,kkkzkkykkz,k,k,k,z,k,k,y,k,k,z,,,,,,,,,,,,
,12,157,kkkzkkykkz,k,k,k,z,k,k,y,k,k,z,,,,,,,,,,,,
,12,158,kkkzkkykkz,k,k,k,z,k,k,y,k,k,z,,,,,,,,,,,,
,12,159,kkkzkkykkz,k,k,k,z,k,k,y,k,k,z,,,,,,,,,,,,
,12,160,kkkzkkykkz,k,k,k,z,k,k,y,k,k,z,,,,,,,,,,,,
,12,161,kkkzkkykkz,k,k,k,z,k,k,y,k,k,z,,,,,,,,,,,,
,12,162,kkkzkkykkz,k,k,k,z,k,k,y,k,k,z,,,,,,,,,,,,
,12,163,kkkzkkykkz,k,k,k,z,k,k,y,k,k,z,,,,,,,,,,,,
XC65030,13,164,kjjjjjjj,k,j,j,j,j,j,j,j,,,,,,,,,,,,,,
,13,165,kjjjjjjj,k,j,j,j,j,j,j,j,,,,,,,,,,,,,,
,13,166,kjjjjjjj,k,j,j,j,j,j,j,j,,,,,,,,,,,,,,
,13,167,kjjjjjjj,k,j,j,j,j,j,j,j,,,,,,,,,,,,,,
,13,168,kjjjjjjj,k,j,j,j,j,j,j,j,,,,,,,,,,,,,,
,13,169,kjjjjjjjj,k,j,j,j,j,j,j,j,j,,,,,,,,,,,,,
,13,170,kjjjjjjj,k,j,j,j,j,j,j,j,,,,,,,,,,,,,,
,13,171,kjjjjjjj,k,j,j,j,j,j,j,j,,,,,,,,,,,,,,
XC65029,13,172,kkkkkkkkkkkhhhh,k,k,k,k,k,k,k,k,k,k,k,h,h,h,h,h,h,h,h,,,
,13,173,kjjjjjjj,k,j,j,j,j,j,j,j,,,,,,,,,,,,,,
,13,174,kkkkkkkkkkhhhhh,k,k,k,k,k,k,k,k,k,k,h,h,h,h,h,h,h,h,h,,,
,13,175,kkkkkkhhhhhhhhh,k,k,k,k,k,k,h,h,h,h,h,h,h,h,h,h,h,h,h,,,
XC65028,13,176,kkkkkkhhhhhhhhh,k,k,k,k,k,k,h,h,h,h,h,h,h,h,h,h,h,h,h,,,
,13,177,kkkkkkkkkhhhhhh,k,k,k,k,k,k,k,k,k,h,h,h,h,h,h,h,h,h,h,,,
,13,178,kkkkkkkhhhhhhhh,k,k,k,k,k,k,k,h,h,h,h,h,h,h,h,h,h,h,h,h,,
XC181939,14,179,ikxxx,i,k,x,x,x,,,,,,,,,,,,,,,,,
,14,180,ikxxx,i,k,x,x,x,,,,,,,,,,,,,,,,,
,14,181,ikxxx,i,k,x,x,x,,,,,,,,,,,,,,,,,
XC33969,15,182,kykykyky,k,y,k,y,k,y,k,y,,,,,,,,,,,,,,
,15,183,kykykyky,k,y,k,y,k,y,k,y,,,,,,,,,,,,,,
,15,184,kykykyky,k,y,k,y,k,y,k,y,,,,,,,,,,,,,,
XC585923,16,185,kkkkkhhhhhhhhhh,k,k,k,k,k,h,h,h,h,h,h,h,h,h,h,,,,,,,
,16,186,kkkkkkhhhhhhhhh,k,k,k,k,k,k,h,h,h,h,h,h,h,h,h,h,h,,,,,
AV8656,17,187,sss,s,s,s,,,,,,,,,,,,,,,,,,,
,17,188,sss,s,s,s,,,,,,,,,,,,,,,,,,,
,17,189,sss,s,s,s,,,,,,,,,,,,,,,,,,,
,17,190,sss,s,s,s,,,,,,,,,,,,,,,,,,,
,17,191,sss,s,s,s,,,,,,,,,,,,,,,,,,,
,17,192,sss,s,s,s,,,,,,,,,,,,,,,,,,,
,17,193,sss,s,s,s,,,,,,,,,,,,,,,,,,,
,17,194,sss,s,s,s,,,,,,,,,,,,,,,,,,,
,17,195,sss,s,s,s,,,,,,,,,,,,,,,,,,,
,17,196,sss,s,s,s,,,,,,,,,,,,,,,,,,,
,17,197,sss,s,s,s,,,,,,,,,,,,,,,,,,,
AV8657,18,198,gmmm,g,m,m,m,,,,,,,,,,,,,,,,,,
,18,199,gmmm,g,m,m,m,,,,,,,,,,,,,,,,,,
,18,200,gmmm,g,m,m,m,,,,,,,,,,,,,,,,,,
,18,201,gmmm,g,m,m,m,,,,,,,,,,,,,,,,,,
,18,202,gmmm,g,m,m,m,,,,,,,,,,,,,,,,,,
,18,203,gmmm,g,m,m,m,,,,,,,,,,,,,,,,,,
AV10437,19,204,akxkxkx,a,k,x,k,x,k,x,,,,,,,,,,,,,,,
,19,205,akxkxkx,a,k,x,k,x,k,x,,,,,,,,,,,,,,,
,19,206,akxkxkx,a,k,x,k,x,k,x,,,,,,,,,,,,,,,
,19,207,akxkxkx,a,k,x,k,x,k,x,,,,,,,,,,,,,,,
,19,208,akxkxkx,a,k,x,k,x,k,x,,,,,,,,,,,,,,,
,19,209,akxkxkx,a,k,x,k,x,k,x,,,,,,,,,,,,,,,
,19,210,akxkxkx,a,k,x,k,x,k,x,,,,,,,,,,,,,,,
,19,211,akxkxkx,a,k,x,k,x,k,x,,,,,,,,,,,,,,,
,19,212,akxkxkx,a,k,x,k,x,k,x,,,,,,,,,,,,,,,
,19,213,akxkxkx,a,k,x,k,x,k,x,,,,,,,,,,,,,,,
