Catalogue No,Unit no,Song no,note sequence,note types,,,,,,,,,,,,,,,,,,,,,
,10,116,egggggg,e,g,g,g,g,g,g,,,,,,,,,,,,,,,
,10,117,egggggg,e,g,g,g,g,g,g,,,,,,,,,,,,,,,
,10,118,egggggg,e,g,g,g,g,g,g,,,,,,,,,,,,,,,
,10,119,egggggg,e,g,g,g,g,g,g,,,,,,,,,,,,,,,
,10,120,egggggg,e,g,g,g,g,g,g,,,,,,,,,,,,,,,
,10,121,egggggg,e,g,g,g,g,g,g,,,,,,,,,,,,,,,
XC157923,10,122,egggggg,e,g,g,g,g,g,g,,,,,,,,,,,,,,,
,10,123,egggggg,e,g,g,g,g,g,g,,,,,,,,,,,,,,,
,10,124,egggggg,e,g,g,g,g,g,g,,,,,,,,,,,,,,,
,10,125,egggggg,e,g,g,g,g,g,g,,,,,,,,,,,,,,,
,10,126,egggggg,e,g,g,g,g,g,g,,,,,,,,,,,,,,,
,10,127,egggggg,e,g,g,g,g,g,g,,,,,,,,,,,,,,,
,10,128,egggggg,e,g,g,g,g,g,g,,,,,,,,,,,,,,,
XC100928,11,129,blcfccfa,b,l,c,f,c,c,f,a,,,,,,,,,,,,,,
,11,130,blcfccfa,b,l,c,f,c,c,f,a,,,,,,,,,,,,,,
,11,131,blcfccfa,b,l,c,f,c,c,f,a,,,,,,,,,,,,,,
XC79675,12,132,bbccbbcbbc,b,b,c,c,b,b,c,b,b,c,,,,,,,,,,,,
,12,133,bbccbbcbbc,b,b,c,c,b,b,c,b,b,c,,,,,,,,,,,,
XC79674,12,134,llll,l,l,l,l,,,,,,,,,,,,,,,,,,
,12,135,llll,l,l,l,l,,,,,,,,,,,,,,,,,,
,12,136,llll,l,l,l,l,,,,,,,,,,,,,,,,,,
,12,137,llll,l,l,l,l,,,,,,,,,,,,,,,,,,
,12,138,llll,l,l,l,l,,,,,,,,,,,,,,,,,,
,12,139,llll,l,l,l,l,,,,,,,,,,,,,,,,,,
,12,140,llll,l,l,l,l,,,,,,,,,,,,,,,,,,
,12,141,llll,l,l,l,l,,,,,,,,,,,,,,,,,,
XC79673,12,142,llll,l,l,l,l,,,,,,,,,,,,,,,,,,
,12,143,llll,l,l,l,l,,,,,,,,,,,,,,,,,,
,12,144,llll,l,l,l,l,,,,,,,,,,,,,,,,,,
,12,145,llll,l,l,l,l,,,,,,,,,,,,,,,,,,
,12,146,llll,l,l,l,l,,,,,,,,,,,,,,,,,,
,12,147,llll,l,l,l,l,,,,,,,,,,,,,,,,,,
,12,148,llll,l,l,l,l,,,,,,,,,,,,,,,,,,
,12,149,llll,l,l,l,l,,,,,,,,,,,,,,,,,,
,12,150,llll,l,l,l,l,,,,,,,,,,,,,,,,,,
,12,151,llll,l,l,l,l,,,,,,,,,,,,,,,,,,
XC79671,12,152,bbccbbbcbbbc,b,b,c,c,b,b,b,c,b,b,b,c,,,,,,,,,,
,12,153,bbccbbcbbbc,b,b,c,c,b,b,c,b,b,b,c,,,,,,,,,,,
,12,154,bbccbbcbbc,b,b,c,c,b,b,c,b,b,c,,,,,,,,,,,,
,12,155,bbccbbcbbc,b,b,c,c,b,b,c,b,b,c,,,,,,,,,,,,
,12,156,bbccbbcbbc,b,b,c,c,b,b,c,b,b,c,,,,,,,,,,,,
,12,157,bbccbbcbbc,b,b,c,c,b,b,c,b,b,c,,,,,,,,,,,,
,12,158,bbccbbcbbc,b,b,c,c,b,b,c,b,b,c,,,,,,,,,,,,
,12,159,bbccbbcbbc,b,b,c,c,b,b,c,b,b,c,,,,,,,,,,,,
,12,160,bbccbbcbbc,b,b,c,c,b,b,c,b,b,c,,,,,,,,,,,,
,12,161,bbccbbcbbc,b,b,c,c,b,b,c,b,b,c,,,,,,,,,,,,
,12,162,bbccbbcbbc,b,b,c,c,b,b,c,b,b,c,,,,,,,,,,,,
,12,163,bbccbbcbbc,b,b,c,c,b,b,c,b,b,c,,,,,,,,,,,,
XC65030,13,164,bfffffff,b,f,f,f,f,f,f,f,,,,,,,,,,,,,,
,13,165,bfffffff,b,f,f,f,f,f,f,f,,,,,,,,,,,,,,
,13,166,bfffffff,b,f,f,f,f,f,f,f,,,,,,,,,,,,,,
,13,167,bfffffff,b,f,f,f,f,f,f,f,,,,,,,,,,,,,,
,13,168,bfffffff,b,f,f,f,f,f,f,f,,,,,,,,,,,,,,
,13,169,bffffffff,b,f,f,f,f,f,f,f,f,,,,,,,,,,,,,
,13,170,bfffffff,b,f,f,f,f,f,f,f,,,,,,,,,,,,,,
,13,171,bfffffff,b,f,f,f,f,f,f,f,,,,,,,,,,,,,,
XC65029,13,172,bbbbbbbbbdddddd,b,b,b,b,b,b,b,b,b,d,d,d,d,d,d,d,d,d,d,,,
,13,173,bfffffff,b,f,f,f,f,f,f,f,,,,,,,,,,,,,,
,13,174,bbbbbbbdddddddd,b,b,b,b,b,b,b,d,d,d,d,d,d,d,d,d,d,d,d,,,
,13,175,bbbbbbddddddddd,b,b,b,b,b,b,d,d,d,d,d,d,d,d,d,d,d,d,d,,,
XC65028,13,176,bbbbbbbbbdddddd,b,b,b,b,b,b,b,b,b,d,d,d,d,d,d,d,d,d,d,,,
,13,177,bbbbbbbbbdddddd,b,b,b,b,b,b,b,b,b,d,d,d,d,d,d,d,d,d,d,,,
,13,178,bbbbbbbdddddddd,b,b,b,b,b,b,b,d,d,d,d,d,d,d,d,d,d,d,d,d,,
XC181939,14,179,fclll,f,c,l,l,l,,,,,,,,,,,,,,,,,
,14,180,fclll,f,c,l,l,l,,,,,,,,,,,,,,,,,
,14,181,fclll,f,c,l,l,l,,,,,,,,,,,,,,,,,
XC33969,15,182,ccbgbgbg,c,c,b,g,b,g,b,g,,,,,,,,,,,,,,
,15,183,ccbgbgbg,c,c,b,g,b,g,b,g,,,,,,,,,,,,,,
,15,184,ccbgbgbg,c,c,b,g,b,g,b,g,,,,,,,,,,,,,,
XC585923,16,185,bbbbddddddddddd,b,b,b,b,d,d,d,d,d,d,d,d,d,d,d,,,,,,,
,16,186,bbbbbbddddddddd,b,b,b,b,b,b,d,d,d,d,d,d,d,d,d,d,d,,,,,
AV8656,17,187,lll,l,l,l,,,,,,,,,,,,,,,,,,,
,17,188,lll,l,l,l,,,,,,,,,,,,,,,,,,,
,17,189,lll,l,l,l,,,,,,,,,,,,,,,,,,,
,17,190,lll,l,l,l,,,,,,,,,,,,,,,,,,,
,17,191,lll,l,l,l,,,,,,,,,,,,,,,,,,,
,17,192,lll,l,l,l,,,,,,,,,,,,,,,,,,,
,17,193,lll,l,l,l,,,,,,,,,,,,,,,,,,,
,17,194,lll,l,l,l,,,,,,,,,,,,,,,,,,,
,17,195,lll,l,l,l,,,,,,,,,,,,,,,,,,,
,17,196,lll,l,l,l,,,,,,,,,,,,,,,,,,,
,17,197,lll,l,l,l,,,,,,,,,,,,,,,,,,,
AV8657,18,198,lfff,l,f,f,f,,,,,,,,,,,,,,,,,,
,18,199,lfff,l,f,f,f,,,,,,,,,,,,,,,,,,
,18,200,lfff,l,f,f,f,,,,,,,,,,,,,,,,,,
,18,201,lfff,l,f,f,f,,,,,,,,,,,,,,,,,,
,18,202,lfff,l,f,f,f,,,,,,,,,,,,,,,,,,
,18,203,lfff,l,f,f,f,,,,,,,,,,,,,,,,,,
AV10437,19,204,fblblbl,f,b,l,b,l,b,l,,,,,,,,,,,,,,,
,19,205,fblblbl,f,b,l,b,l,b,l,,,,,,,,,,,,,,,
,19,206,fblblbl,f,b,l,b,l,b,l,,,,,,,,,,,,,,,
,19,207,fblblbl,f,b,l,b,l,b,l,,,,,,,,,,,,,,,
,19,208,fblblbl,f,b,l,b,l,b,l,,,,,,,,,,,,,,,
,19,209,fblblbl,f,b,l,b,l,b,l,,,,,,,,,,,,,,,
,19,210,fblblbl,f,b,l,b,l,b,l,,,,,,,,,,,,,,,
,19,211,fblblbl,f,b,l,b,l,b,l,,,,,,,,,,,,,,,
,19,212,fblblbl,f,b,l,b,l,b,l,,,,,,,,,,,,,,,
,19,213,fblblbl,f,b,l,b,l,b,l,,,,,,,,,,,,,,,
